"code","manufacturer","category","creation_date","promised_date","need_by_date","transaction_date","qty_recv","unit_cost","total"
"FDC","LG ELECTRONICS","PHONE",2017-01-18,2017-01-27,2017-01-27,2017-01-31,900,560,504000
"FDC","ZTE USA","GOPHONE",2016-11-18,2017-01-31,2017-01-31,2017-01-31,432,92.5,39960
"FDC","SAMSUNG","PHONE",2017-01-04,2017-01-27,2017-01-27,2017-01-31,2160,709,1531440
"FDC","SAMSUNG","PHONE",2016-12-13,2017-01-20,2017-01-20,2017-01-31,2610,609,1589490
"FDC","SAMSUNG","PHONE",2016-09-14,2016-11-23,2016-11-23,2016-12-01,985,709,698365
"FDC","SAMSUNG","GOPHONE",2016-09-14,2016-11-30,2016-11-30,2016-12-01,7200,100,720000
"FDC","SAMSUNG","GOPHONE",2016-09-14,2016-11-25,2016-11-25,2016-12-01,720,100,72000
"FDC","SAMSUNG","GOPHONE",2016-09-14,2016-12-07,2016-12-07,2016-12-02,7200,100,720000
"FDC","SAMSUNG","PHONE",2016-09-14,2016-11-23,2016-11-23,2016-12-02,2700,606,1636200
"FDC","SAMSUNG","GOPHONE",2016-09-14,2016-12-07,2016-12-07,2016-12-02,2880,100,288000
"FDC","LG ELECTRONICS","PHONE",2016-08-30,2016-11-21,2016-11-21,2016-12-02,880,145,127600
"FDC","LG ELECTRONICS","PHONE",2016-11-09,2016-11-22,2016-11-22,2016-12-06,1260,699,880740
"FDC","LG ELECTRONICS","PHONE",2016-11-09,2016-11-23,2016-11-23,2016-12-06,45,699,31455
"FDC","LG ELECTRONICS","PHONE",2016-11-09,2016-11-23,2016-11-23,2016-12-06,490,699,342510
"FDC","LG ELECTRONICS","PHONE",2016-11-21,2016-12-05,2016-12-05,2016-12-06,1890,699,1321110
"FDC","LG ELECTRONICS","PHONE",2016-11-21,2016-12-06,2016-12-06,2016-12-06,630,699,440370
"FDC","LG ELECTRONICS","PHONE",2016-11-15,2016-11-29,2016-11-29,2016-12-06,1260,699,880740
"FDC","LG ELECTRONICS","PHONE",2016-11-15,2016-11-29,2016-11-29,2016-12-06,1890,699,1321110
"FDC","LG ELECTRONICS","PHONE",2016-11-21,2016-12-05,2016-12-05,2016-12-06,1260,699,880740
"FDC","SAMSUNG","PHONE",2016-11-09,2016-12-21,2016-12-21,2016-12-06,385,709,272965
"FDC","SAMSUNG","GOPHONE",2016-09-14,2016-12-07,2016-12-07,2016-12-06,2160,100,216000
"FDC","SAMSUNG","GOPHONE",2016-11-11,2016-12-07,2016-12-07,2016-12-06,3456,100,345600
"FDC","SAMSUNG","GOPHONE",2016-11-11,2016-12-07,2016-12-07,2016-12-06,3456,100,345600
"FDC","SAMSUNG","GOPHONE",2016-09-14,2016-12-07,2016-12-07,2016-12-06,4320,139,600480
"FDC","LG ELECTRONICS","PHONE",2016-09-14,2016-09-29,2016-09-29,2016-12-07,25,580,14500
"FDC","LG ELECTRONICS","PHONE",2016-11-01,2016-11-14,2016-11-14,2016-12-07,65,699,45435
"FDC","LG ELECTRONICS","PHONE",2016-11-01,2016-11-15,2016-11-15,2016-12-07,30,699,20970
"FDC","LG ELECTRONICS","PHONE",2016-08-30,2016-11-21,2016-11-21,2016-12-07,240,145,34800
"FDC","LG ELECTRONICS","PHONE",2016-11-15,2016-11-29,2016-11-29,2016-12-07,630,699,440370
"FDC","ZTE USA","GOPHONE",2016-09-01,2016-11-16,2016-11-16,2016-12-07,1296,92.5,119880
"FDC","ZTE USA","GOPHONE",2016-09-06,2016-11-23,2016-11-23,2016-12-08,4900,81.2,397880
"FDC","SAMSUNG","GOPHONE",2016-11-11,2016-12-07,2016-12-07,2016-12-08,3456,100,345600
"FDC","SAMSUNG","GOPHONE",2016-11-11,2016-12-14,2016-12-14,2016-12-09,1296,100,129600
"FDC","SAMSUNG","PHONE",2016-09-14,2016-11-23,2016-11-23,2016-12-09,2160,606,1308960
"FDC","SAMSUNG","PHONE",2016-12-07,2016-12-29,2016-12-29,2016-12-09,355,606,215130
"FDC","LG ELECTRONICS","PHONE",2016-11-09,2016-11-23,2016-11-23,2016-12-12,15,123,1845
"FDC","LG ELECTRONICS","PHONE",2016-11-21,2016-12-08,2016-12-08,2016-12-12,900,580,522000
"FDC","SAMSUNG","GOPHONE",2016-09-14,2016-12-07,2016-12-07,2016-12-13,2160,100,216000
"FDC","ZTE USA","GOPHONE",2016-09-06,2016-11-16,2016-11-16,2016-12-14,2450,81.2,198940
"FDC","SAMSUNG","PHONE",2016-12-05,2016-12-21,2016-12-21,2016-12-14,850,606,515100
"FDC","SAMSUNG","GOPHONE",2016-09-14,2016-12-14,2016-12-14,2016-12-15,6480,100,648000
"FDC","SAMSUNG","GOPHONE",2016-09-14,2016-11-23,2016-11-23,2016-12-15,7920,139,1100880
"FDC","LG ELECTRONICS","PHONE",2016-08-30,2016-11-23,2016-11-23,2016-12-16,3600,145,522000
"FDC","LG ELECTRONICS","PHONE",2016-11-15,2016-12-13,2016-12-13,2016-12-16,1260,699,880740
"FDC","LG ELECTRONICS","PHONE",2016-11-29,2016-12-13,2016-12-13,2016-12-16,630,699,440370
"FDC","LG ELECTRONICS","PHONE",2016-11-21,2016-12-13,2016-12-13,2016-12-16,630,699,440370
"FDC","LG ELECTRONICS","PHONE",2016-11-21,2016-12-13,2016-12-13,2016-12-16,1260,699,880740
"FDC","LG ELECTRONICS","PHONE",2016-11-09,2016-12-27,2016-12-27,2016-12-16,25,699,17475
"FDC","SAMSUNG","GOPHONE",2016-09-14,2016-12-14,2016-12-14,2016-12-16,7200,100,720000
"FDC","SAMSUNG","GOPHONE",2016-11-11,2016-12-14,2016-12-14,2016-12-19,4320,139,600480
"FDC","ZTE USA","PHONE",2016-10-10,2016-12-20,2016-12-20,2016-12-20,1750,69,120750
"FDC","ZTE USA","COMPUTER",2016-09-30,2017-01-04,2017-01-04,2016-12-20,1800,135,243000
"FDC","SAMSUNG","GOPHONE",2016-09-14,2016-12-14,2016-12-14,2016-12-20,720,100,72000
"FDC","SAMSUNG","PHONE",2016-11-10,2016-12-23,2016-12-23,2016-12-21,5400,609,3288600
"FDC","SAMSUNG","PHONE",2016-11-10,2016-12-23,2016-12-23,2016-12-21,2700,609,1644300
"FDC","LG ELECTRONICS","PHONE",2016-08-30,2016-11-21,2016-11-21,2016-12-21,800,145,116000
"FDC","LG ELECTRONICS","PHONE",2016-11-15,2016-12-13,2016-12-13,2016-12-21,1260,699,880740
"FDC","LG ELECTRONICS","PHONE",2016-12-14,2016-12-19,2016-12-19,2016-12-21,630,299.99,188993.7
"FDC","LG ELECTRONICS","PHONE",2016-12-13,2016-12-19,2016-12-19,2016-12-21,630,299.99,188993.7
"FDC","SAMSUNG","PHONE",2016-12-05,2016-12-21,2016-12-21,2016-12-21,230,606,139380
"FDC","SAMSUNG","PHONE",2016-12-06,2016-12-21,2016-12-21,2016-12-21,4050,709,2871450
"FDC","ZTE USA","PHONE",2016-10-10,2016-12-27,2016-12-27,2016-12-22,1750,69,120750
"FDC","ZTE USA","GOPHONE",2016-09-06,2016-11-23,2016-11-23,2016-12-22,4900,81.2,397880
"FDC","ZTE USA","GOPHONE",2016-09-06,2016-11-16,2016-11-16,2016-12-22,4900,81.2,397880
"FDC","SAMSUNG","PHONE",2016-12-07,2016-12-22,2016-12-22,2016-12-22,1620,606,981720
"FDC","LG ELECTRONICS","PHONE",2016-12-02,2016-12-20,2016-12-20,2016-12-23,900,580,522000
"FDC","LG ELECTRONICS","GOPHONE",2016-12-06,2016-12-23,2016-12-23,2016-12-23,4320,48,207360
"FDC","LG ELECTRONICS","GOPHONE",2016-12-06,2016-12-23,2016-12-23,2016-12-23,4320,48,207360
"FDC","LG ELECTRONICS","COMPUTER",2016-12-06,2016-12-28,2016-12-28,2016-12-23,1750,335,586250
"FDC","LG ELECTRONICS","COMPUTER",2016-12-06,2016-12-28,2016-12-28,2016-12-23,750,335,251250
"FDC","LG ELECTRONICS","GOPHONE",2016-09-09,2016-11-29,2016-11-29,2016-12-23,2592,123,318816
"FDC","ZTE USA","GOPHONE",2016-09-16,2016-11-30,2016-11-30,2016-12-23,2450,81.2,198940
"FDC","ZTE USA","GOPHONE",2016-09-16,2016-11-30,2016-11-30,2016-12-23,4900,81.2,397880
"FDC","SAMSUNG","PHONE",2016-11-10,2016-12-28,2016-12-28,2016-12-27,3240,609,1973160
"FDC","LG ELECTRONICS","GOPHONE",2016-09-09,2016-11-29,2016-11-29,2016-12-28,1728,123,212544
"FDC","LG ELECTRONICS","PHONE",2016-11-30,2016-12-27,2016-12-27,2016-12-28,3150,699,2201850
"FDC","LG ELECTRONICS","PHONE",2016-11-29,2016-12-27,2016-12-27,2016-12-28,1890,699,1321110
"FDC","LG ELECTRONICS","PHONE",2016-11-30,2016-12-27,2016-12-27,2016-12-28,900,580,522000
"FDC","LG ELECTRONICS","PHONE",2016-11-30,2016-12-27,2016-12-27,2016-12-28,3150,699,2201850
"FDC","LG ELECTRONICS","GOPHONE",2016-12-06,2016-12-27,2016-12-27,2016-12-28,4320,48,207360
"FDC","LG ELECTRONICS","PHONE",2016-12-15,2016-12-27,2016-12-27,2016-12-28,630,299.99,188993.7
"FDC","LG ELECTRONICS","PHONE",2016-08-30,2016-12-28,2016-12-28,2016-12-28,7200,145,1044000
"FDC","LG ELECTRONICS","PHONE",2016-08-30,2016-12-28,2016-12-28,2016-12-28,7200,145,1044000
"FDC","LG ELECTRONICS","PHONE",2016-11-30,2016-12-28,2016-12-28,2016-12-28,1890,699,1321110
"FDC","SAMSUNG","PHONE",2016-11-10,2016-12-28,2016-12-28,2016-12-28,7020,609,4275180
"FDC","SAMSUNG","PHONE",2016-11-30,2016-12-28,2016-12-28,2016-12-28,3780,609,2302020
"FDC","SAMSUNG","PHONE",2016-11-09,2016-12-28,2016-12-28,2016-12-28,4320,609,2630880
"FDC","SAMSUNG","PHONE",2016-11-30,2016-12-28,2016-12-28,2016-12-28,1800,709,1276200
"FDC","SAMSUNG","PHONE",2016-11-30,2016-12-28,2016-12-28,2016-12-28,4500,709,3190500
"FDC","SAMSUNG","PHONE",2016-11-30,2016-12-28,2016-12-28,2016-12-28,5850,709,4147650
"FDC","SAMSUNG","GOPHONE",2016-12-12,2016-12-28,2016-12-28,2016-12-28,4320,100,432000
"FDC","SAMSUNG","GOPHONE",2016-12-12,2016-12-28,2016-12-28,2016-12-28,4320,100,432000
"FDC","SAMSUNG","PHONE",2016-12-15,2016-12-29,2016-12-29,2016-12-28,475,799,379525
"FDC","SAMSUNG","PHONE",2016-12-20,2016-12-29,2016-12-29,2016-12-28,365,609,222285
"FDC","SAMSUNG","PHONE",2016-11-30,2016-12-28,2016-12-28,2016-12-28,5850,709,4147650
"FDC","SAMSUNG","PHONE",2016-12-01,2016-12-28,2016-12-28,2016-12-28,3600,709,2552400
"FDC","SAMSUNG","PHONE",2016-12-01,2016-12-28,2016-12-28,2016-12-28,3600,709,2552400
"FDC","SAMSUNG","GOPHONE",2016-09-14,2016-12-28,2016-12-28,2016-12-28,7920,139,1100880
"FDC","LG ELECTRONICS","PHONE",2016-11-09,2016-12-27,2016-12-27,2016-12-29,535,699,373965
"FDC","LG ELECTRONICS","PHONE",2016-11-30,2016-12-28,2016-12-28,2016-12-29,630,699,440370
"FDC","LG ELECTRONICS","PHONE",2016-11-21,2016-12-28,2016-12-28,2016-12-29,2520,699,1761480
"FDC","LG ELECTRONICS","PHONE",2016-11-30,2016-12-28,2016-12-28,2016-12-29,2520,699,1761480
"FDC","LG ELECTRONICS","PHONE",2016-12-15,2016-12-27,2016-12-27,2016-12-29,1800,580,1044000
"FDC","LG ELECTRONICS","COMPUTER",2016-12-06,2016-12-28,2016-12-28,2016-12-29,1000,335,335000
"FDC","LG ELECTRONICS","COMPUTER",2016-12-06,2016-12-28,2016-12-28,2016-12-29,1500,335,502500
"FDC","LG ELECTRONICS","COMPUTER",2016-12-06,2016-12-28,2016-12-28,2016-12-29,2250,335,753750
"FDC","LG ELECTRONICS","COMPUTER",2016-12-06,2016-12-28,2016-12-28,2016-12-29,2000,335,670000
"FDC","LG ELECTRONICS","PHONE",2016-03-08,2016-12-27,2016-12-27,2016-12-29,610,57,34770
"FDC","LG ELECTRONICS","PHONE",2016-03-09,2016-12-27,2016-12-27,2016-12-29,150,57,8550
"FDC","LG ELECTRONICS","PHONE",2016-03-08,2016-12-26,2016-12-26,2016-12-29,1540,57,87780
"FDC","SAMSUNG","PHONE",2016-11-09,2016-12-28,2016-12-28,2016-12-29,1620,609,986580
"FDC","SAMSUNG","PHONE",2016-11-10,2016-12-28,2016-12-28,2016-12-29,3240,609,1973160
"FDC","LG ELECTRONICS","GOPHONE",2016-12-06,2016-12-27,2016-12-27,2016-12-30,4320,48,207360
"FDC","LG ELECTRONICS","GOPHONE",2016-12-06,2016-12-27,2016-12-27,2016-12-30,4320,48,207360
"FDC","LG ELECTRONICS","PHONE",2016-08-30,2016-12-30,2016-12-30,2016-12-30,7190,145,1042550
"FDC","LG ELECTRONICS","PHONE",2016-12-02,2016-12-30,2016-12-30,2016-12-30,900,580,522000
"FDC","LG ELECTRONICS","PHONE",2016-12-02,2016-12-30,2016-12-30,2016-12-30,900,580,522000
"FDC","ZTE USA","GOPHONE",2016-10-10,2016-12-20,2016-12-20,2016-12-30,4900,81.2,397880
"FDC","ZTE USA","GOPHONE",2016-10-10,2016-12-20,2016-12-20,2016-12-30,4900,81.2,397880
"FDC","SAMSUNG","COMPUTER",2016-12-06,2016-12-28,2016-12-28,2016-12-30,270,584,157680
"FDC","SAMSUNG","PHONE",2016-12-07,2016-12-29,2016-12-29,2016-12-30,2345,606,1421070
"FDC","SAMSUNG","PHONE",2016-12-07,2016-12-28,2016-12-28,2016-12-30,540,606,327240
"FDC","ZTE USA","GOPHONE",2016-09-21,2016-11-22,2016-11-22,2016-11-01,280,50,14000
"FDC","SAMSUNG","PHONE",2016-10-19,2016-11-02,2016-11-02,2016-11-01,6480,709,4594320
"FDC","SAMSUNG","GOPHONE",2016-09-14,2016-11-02,2016-11-02,2016-11-01,4320,139,600480
"FDC","SAMSUNG","PHONE",2016-10-18,2016-11-02,2016-11-02,2016-11-01,2160,709,1531440
"FDC","SAMSUNG","PHONE",2016-10-19,2016-11-02,2016-11-02,2016-11-01,6480,709,4594320
"FDC","LG ELECTRONICS","PHONE",2016-08-30,2016-10-24,2016-10-24,2016-11-02,400,145,58000
"FDC","SAMSUNG","GOPHONE",2016-09-14,2016-11-02,2016-11-02,2016-11-02,720,139,100080
"FDC","SAMSUNG","COMPUTER",2016-08-15,2016-10-26,2016-10-26,2016-11-02,360,189,68040
"FDC","MICROSOFT MOBILE INC>1","PHONE",2016-09-26,2016-10-24,2016-10-24,2016-11-03,560,499,279440
"FDC","SAMSUNG","PHONE",2016-09-14,2016-10-19,2016-10-19,2016-11-03,3600,139,500400
"FDC","LG ELECTRONICS","PHONE",2016-10-11,2016-10-25,2016-10-25,2016-11-04,285,580,165300
"FDC","LG ELECTRONICS","PHONE",2016-08-30,2016-10-25,2016-10-25,2016-11-04,3600,145,522000
"FDC","SAMSUNG","PHONE",2016-09-14,2016-11-02,2016-11-02,2016-11-04,900,709,638100
"FDC","SAMSUNG","PHONE",2016-10-11,2016-10-26,2016-10-26,2016-11-04,3600,709,2552400
"FDC","SAMSUNG","PHONE",2016-09-14,2016-10-19,2016-10-19,2016-11-07,8100,609,4932900
"FDC","SAMSUNG","COMPUTER",2016-10-07,2016-10-26,2016-10-26,2016-11-07,420,584,245280
"FDC","SAMSUNG","PHONE",2016-10-11,2016-10-26,2016-10-26,2016-11-07,2250,709,1595250
"FDC","SAMSUNG","PHONE",2016-09-02,2016-10-26,2016-10-26,2016-11-07,380,709,269420
"FDC","SAMSUNG","PHONE",2016-09-14,2016-11-02,2016-11-02,2016-11-07,3420,709,2424780
"FDC","MICROSOFT MOBILE INC>1","PHONE",2016-10-10,2016-11-08,2016-11-08,2016-11-08,560,499,279440
"FDC","MICROSOFT MOBILE INC>1","PHONE",2016-09-27,2016-11-08,2016-11-08,2016-11-08,560,499,279440
"FDC","LG ELECTRONICS","PHONE",2016-08-30,2016-10-24,2016-10-24,2016-11-09,2925,145,424125
"FDC","LG ELECTRONICS","PHONE",2016-08-30,2016-10-24,2016-10-24,2016-11-09,720,145,104400
"FDC","LG ELECTRONICS","PHONE",2016-10-11,2016-10-25,2016-10-25,2016-11-09,10,580,5800
"FDC","LG ELECTRONICS","PHONE",2016-10-11,2016-10-25,2016-10-25,2016-11-09,630,299.99,188993.7
"FDC","LG ELECTRONICS","PHONE",2016-10-05,2016-10-25,2016-10-25,2016-11-11,620,299.99,185993.8
"FDC","LG ELECTRONICS","COMPUTER",2016-08-18,2016-10-25,2016-10-25,2016-11-11,330,230,75900
"FDC","SAMSUNG","PHONE",2016-09-14,2016-11-02,2016-11-02,2016-11-11,180,709,127620
"FDC","SAMSUNG","COMPUTER",2016-07-27,2016-10-05,2016-10-05,2016-11-11,9360,189,1769040
"FDC","SAMSUNG","PHONE",2016-09-02,2016-10-26,2016-10-26,2016-11-11,4100,709,2906900
"FDC","SAMSUNG","PHONE",2016-09-14,2016-11-09,2016-11-09,2016-11-11,5400,709,3828600
"FDC","SAMSUNG","PHONE",2016-10-19,2016-11-09,2016-11-09,2016-11-11,1350,709,957150
"FDC","SAMSUNG","PHONE",2016-09-14,2016-11-09,2016-11-09,2016-11-14,900,709,638100
"FDC","SAMSUNG","PHONE",2016-10-11,2016-10-26,2016-10-26,2016-11-15,2250,709,1595250
"FDC","SAMSUNG","PHONE",2016-09-14,2016-11-09,2016-11-09,2016-11-15,450,709,319050
"FDC","SAMSUNG","PHONE",2016-10-26,2016-11-16,2016-11-16,2016-11-15,4050,709,2871450
"FDC","LG ELECTRONICS","COMPUTER",2016-08-18,2016-10-25,2016-10-25,2016-11-15,30,230,6900
"FDC","MICROSOFT MOBILE INC>1","PHONE",2016-10-12,2016-11-15,2016-11-15,2016-11-16,560,499,279440
"FDC","SAMSUNG","PHONE",2016-10-19,2016-11-16,2016-11-16,2016-11-16,4050,709,2871450
"FDC","SAMSUNG","PHONE",2016-09-14,2016-11-16,2016-11-16,2016-11-16,6750,709,4785750
"FDC","SAMSUNG","PHONE",2016-09-14,2016-11-16,2016-11-16,2016-11-16,3600,139,500400
"FDC","LG ELECTRONICS","PHONE",2016-10-05,2016-10-25,2016-10-25,2016-11-17,10,299.99,2999.9
"FDC","LG ELECTRONICS","PHONE",2016-08-30,2016-11-16,2016-11-16,2016-11-17,7200,145,1044000
"FDC","LG ELECTRONICS","COMPUTER",2016-09-09,2016-09-27,2016-09-27,2016-11-17,225,230,51750
"FDC","SAMSUNG","PHONE",2016-11-09,2016-11-18,2016-11-18,2016-11-17,1800,709,1276200
"FDC","SAMSUNG","PHONE",2016-11-09,2016-11-17,2016-11-17,2016-11-17,3150,709,2233350
"FDC","SAMSUNG","PHONE",2016-10-11,2016-10-26,2016-10-26,2016-11-17,900,709,638100
"FDC","SAMSUNG","PHONE",2016-10-26,2016-11-16,2016-11-16,2016-11-17,900,709,638100
"FDC","ZTE USA","PHONE",2016-09-06,2016-11-16,2016-11-16,2016-11-18,1050,69,72450
"FDC","MICROSOFT MOBILE INC>1","PHONE",2016-10-11,2016-10-25,2016-10-25,2016-11-18,1120,499,558880
"FDC","MICROSOFT MOBILE INC>1","PHONE",2016-10-12,2016-11-15,2016-11-15,2016-11-18,560,499,279440
"FDC","SAMSUNG","PHONE",2016-08-10,2016-11-23,2016-11-23,2016-11-18,1005,606,609030
"FDC","SAMSUNG","PHONE",2016-10-11,2016-10-26,2016-10-26,2016-11-18,1220,709,864980
"FDC","SAMSUNG","PHONE",2016-11-09,2016-11-23,2016-11-23,2016-11-21,5400,609,3288600
"FDC","SAMSUNG","PHONE",2016-10-26,2016-11-16,2016-11-16,2016-11-21,900,709,638100
"FDC","SAMSUNG","COMPUTER",2016-10-05,2016-11-23,2016-11-23,2016-11-21,145,609,88305
"FDC","SAMSUNG","PHONE",2016-11-11,2016-11-18,2016-11-18,2016-11-21,4050,709,2871450
"FDC","SAMSUNG","PHONE",2016-10-11,2016-10-26,2016-10-26,2016-11-21,620,709,439580
"FDC","LG ELECTRONICS","PHONE",2016-11-01,2016-11-14,2016-11-14,2016-11-22,1890,699,1321110
"FDC","LG ELECTRONICS","PHONE",2016-11-01,2016-11-14,2016-11-14,2016-11-22,630,699,440370
"FDC","LG ELECTRONICS","PHONE",2016-08-30,2016-11-21,2016-11-21,2016-11-22,7200,145,1044000
"FDC","LG ELECTRONICS","PHONE",2016-08-30,2016-11-21,2016-11-21,2016-11-22,6180,145,896100
"FDC","LG ELECTRONICS","COMPUTER",2016-11-04,2016-11-23,2016-11-23,2016-11-22,2160,230,496800
"FDC","LG ELECTRONICS","COMPUTER",2016-11-04,2016-11-23,2016-11-23,2016-11-22,1800,230,414000
"FDC","LG ELECTRONICS","COMPUTER",2016-11-04,2016-11-23,2016-11-23,2016-11-22,1800,230,414000
"FDC","ZTE USA","ELECTRONIC",2016-08-18,2016-10-25,2016-10-25,2016-11-22,2400,124,297600
"FDC","LG ELECTRONICS","PHONE",2016-08-30,2016-11-21,2016-11-21,2016-11-23,220,145,31900
"FDC","LG ELECTRONICS","PHONE",2016-11-09,2016-11-23,2016-11-23,2016-11-23,550,699,384450
"FDC","LG ELECTRONICS","PHONE",2016-11-01,2016-11-15,2016-11-15,2016-11-23,1100,699,768900
"FDC","SAMSUNG","COMPUTER",2016-10-07,2016-11-23,2016-11-23,2016-11-23,210,584,122640
"FDC","SAMSUNG","PHONE",2016-11-09,2016-11-30,2016-11-30,2016-11-23,4860,609,2959740
"FDC","ZTE USA","GOPHONE",2016-09-13,2016-10-26,2016-10-26,2016-11-25,4320,45,194400
"FDC","ZTE USA","GOPHONE",2016-09-01,2016-10-26,2016-10-26,2016-11-25,4320,45,194400
"FDC","LG ELECTRONICS","PHONE",2016-11-08,2016-11-22,2016-11-22,2016-11-25,900,560,504000
"FDC","LG ELECTRONICS","PHONE",2016-11-03,2016-11-22,2016-11-22,2016-11-25,900,580,522000
"FDC","LG ELECTRONICS","PHONE",2016-11-08,2016-11-22,2016-11-22,2016-11-25,900,580,522000
"FDC","LG ELECTRONICS","PHONE",2016-11-10,2016-11-23,2016-11-23,2016-11-25,900,580,522000
"FDC","SAMSUNG","GOPHONE",2016-09-14,2016-11-25,2016-11-25,2016-11-25,3600,100,360000
"FDC","SAMSUNG","PHONE",2016-09-14,2016-11-30,2016-11-30,2016-11-25,1080,606,654480
"FDC","SAMSUNG","PHONE",2016-08-10,2016-11-23,2016-11-23,2016-11-25,3315,606,2008890
"FDC","SAMSUNG","PHONE",2016-10-11,2016-10-26,2016-10-26,2016-11-25,2700,709,1914300
"FDC","SAMSUNG","PHONE",2016-10-11,2016-11-30,2016-11-30,2016-11-25,1975,709,1400275
"FDC","SAMSUNG","PHONE",2016-11-09,2016-11-23,2016-11-23,2016-11-28,2880,709,2041920
"FDC","SAMSUNG","COMPUTER",2016-10-07,2016-11-23,2016-11-23,2016-11-28,270,584,157680
"FDC","LG ELECTRONICS","PHONE",2016-11-01,2016-11-14,2016-11-14,2016-11-28,630,699,440370
"FDC","SAMSUNG","PHONE",2016-10-11,2016-11-30,2016-11-30,2016-11-28,2525,709,1790225
"FDC","SAMSUNG","PHONE",2016-10-11,2016-10-26,2016-10-26,2016-11-28,410,709,290690
"FDC","SAMSUNG","PHONE",2016-10-11,2016-10-26,2016-10-26,2016-11-28,1845,709,1308105
"FDC","SAMSUNG","PHONE",2016-11-09,2016-11-30,2016-11-30,2016-11-29,540,609,328860
"FDC","LG ELECTRONICS","PHONE",2016-09-14,2016-09-29,2016-09-29,2016-11-29,205,580,118900
"FDC","LG ELECTRONICS","PHONE",2016-11-08,2016-11-22,2016-11-22,2016-11-29,900,580,522000
"FDC","LG ELECTRONICS","PHONE",2016-08-30,2016-11-21,2016-11-21,2016-11-29,3920,145,568400
"FDC","ZTE USA","PHONE",2016-09-06,2016-11-23,2016-11-23,2016-11-29,1750,69,120750
"FDC","SAMSUNG","PHONE",2016-08-10,2016-11-16,2016-11-16,2016-11-29,540,606,327240
"FDC","SAMSUNG","PHONE",2016-11-09,2016-11-30,2016-11-30,2016-11-30,6480,609,3946320
"FDC","LG ELECTRONICS","PHONE",2016-11-08,2016-11-22,2016-11-22,2016-11-30,2520,699,1761480
"FDC","LG ELECTRONICS","PHONE",2016-11-01,2016-11-14,2016-11-14,2016-11-30,630,699,440370
"FDC","LG ELECTRONICS","PHONE",2016-11-15,2016-11-29,2016-11-29,2016-11-30,1890,699,1321110
"FDC","LG ELECTRONICS","PHONE",2016-11-09,2016-11-23,2016-11-23,2016-11-30,825,699,576675
"FDC","LG ELECTRONICS","COMPUTER",2016-09-09,2016-10-25,2016-10-25,2016-11-30,2500,335,837500
"FDC","LG ELECTRONICS","PHONE",2016-11-01,2016-11-14,2016-11-14,2016-11-30,565,699,394935
"FDC","LG ELECTRONICS","PHONE",2016-11-01,2016-11-15,2016-11-15,2016-11-30,130,699,90870
"FDC","LG ELECTRONICS","PHONE",2016-08-30,2016-11-21,2016-11-21,2016-11-30,2160,145,313200
"FDC","LG ELECTRONICS","PHONE",2016-08-30,2016-11-21,2016-11-21,2016-11-30,7200,145,1044000
"FDC","LG ELECTRONICS","PHONE",2016-11-09,2016-11-23,2016-11-23,2016-11-30,35,699,24465
"FDC","ZTE USA","ELECTRONIC",2016-09-15,2016-11-30,2016-11-30,2016-11-30,2400,124,297600
"FDC","SAMSUNG","PHONE",2016-09-14,2016-11-23,2016-11-23,2016-11-30,540,606,327240
"FDC","SAMSUNG","PHONE",2016-09-14,2016-11-23,2016-11-23,2016-11-30,4865,709,3449285
"FDC","SAMSUNG","PHONE",2016-11-09,2016-11-30,2016-11-30,2016-11-30,4950,709,3509550
"FDC","SAMSUNG","PHONE",2016-10-11,2016-10-26,2016-10-26,2016-11-30,4000,709,2836000
"FDC","SAMSUNG","PHONE",2016-11-09,2016-11-30,2016-11-30,2016-11-30,1440,709,1020960
"FDC","SAMSUNG","PHONE",2016-11-10,2016-11-30,2016-11-30,2016-11-30,2160,709,1531440
"FDC","SAMSUNG","PHONE",2016-11-11,2016-11-30,2016-11-30,2016-11-30,5760,139,800640
"FDC","SAMSUNG","PHONE",2016-11-09,2016-11-30,2016-11-30,2016-11-30,4950,709,3509550
"FDC","SAMSUNG","GOPHONE",2016-09-14,2016-11-25,2016-11-25,2016-11-30,2880,100,288000
"FDC","SAMSUNG","PHONE",2016-11-09,2016-12-21,2016-12-21,2016-11-30,5915,709,4193735
"FDC","SAMSUNG","PHONE",2016-09-02,2016-10-05,2016-10-05,2016-10-03,2700,709,1914300
"FDC","SAMSUNG","GOPHONE",2016-09-14,2016-10-05,2016-10-05,2016-10-03,1440,100,144000
"FDC","SAMSUNG","GOPHONE",2016-09-14,2016-10-05,2016-10-05,2016-10-03,2592,139,360288
"FDC","SAMSUNG","PHONE",2016-09-14,2016-10-05,2016-10-05,2016-10-03,2160,139,300240
"FDC","SAMSUNG","PHONE",2016-09-08,2016-09-28,2016-09-28,2016-10-03,450,619,278550
"FDC","ZTE USA","PHONE",2016-07-25,2016-09-27,2016-09-27,2016-10-03,700,165,115500
"FDC","LG ELECTRONICS","PHONE",2016-07-29,2016-09-27,2016-09-27,2016-10-04,45,110,4950
"FDC","LG ELECTRONICS","PHONE",2016-08-29,2016-09-27,2016-09-27,2016-10-04,950,145,137750
"FDC","SAMSUNG","PHONE",2016-09-02,2016-10-05,2016-10-05,2016-10-04,4320,609,2630880
"FDC","SAMSUNG","PHONE",2016-09-02,2016-09-28,2016-09-28,2016-10-04,900,709,638100
"FDC","SAMSUNG","PHONE",2016-09-02,2016-09-28,2016-09-28,2016-10-04,900,709,638100
